,B cells,Monocytes,NK cells,T cells
T cells_PB136,0.14259049115110115,0.26805710686989753,0.3040139211833867,0.2853384807956147
T cells_PB137,0.06972274683102972,0.22013234096737128,0.26399641270325197,0.44614849949834695
B cells_PB138,0.5467879457795929,0.14413741665165072,0.215734145586102,0.09334049198265443
T cells_PB139,0.10289468024878297,0.2511955283386834,0.35257948605632466,0.2933303053562091
NK cells_PB140,0.012706728176104302,0.09462613542034465,0.7564200375872011,0.13624709881634986
NK cells_PB141,0.024177768765599406,0.088021400006328,0.7885656058105839,0.09923522541748865
NK cells_PB142,0.10226559840796759,0.3289051928945778,0.34598994965905366,0.22283925903840093
T cells_PB143,0.11018668667530027,0.20200122234453619,0.28248514604570985,0.4053269449344537
NK cells_PB144,0.06854422380657653,0.34669284640386544,0.366462910622055,0.21830001916750302
NK cells_PB145,0.09670845447475701,0.3103703718477125,0.36823186321198614,0.22468931046554436
NK cells_PB146,0.18363492182162705,0.3909592229752326,0.15109989872295404,0.27430595648018635
B cells_PB147,0.5172840939692821,0.13307571106847293,0.20405151700125715,0.1455886779609879
Monocytes_PB148,0.006211588732861047,0.5599292341632367,0.24427006896159262,0.18958910814230961
T cells_PB149,0.22738568034133577,0.3152950765162172,0.31755300957300575,0.1397662335694414
B cells_PB150,0.1710652479182608,0.33042248625643816,0.2879524684677255,0.21055979735757557
T cells_PB151,0.014439792745011146,0.10881127985096754,0.16019086150776307,0.7165580658962583
T cells_PB152,0.1368660915544237,0.2917378852165687,0.33295953523214283,0.23843648799686482
Monocytes_PB153,0.18741651006661192,0.24290245687279682,0.3244438515396832,0.24523718152090804
NK cells_PB154,0.1284288607678543,0.21483141268256079,0.4897184984693419,0.167021228080243
T cells_PB155,0.005375808696064694,0.09544539102937416,0.11882268653812741,0.7803561137364337
B cells_PB156,0.17490915876584495,0.3048548826922757,0.3007244557090077,0.2195115028328717
Monocytes_PB157,0.004938568769564668,0.6632272130575826,0.213168503024906,0.1186657151479468
NK cells_PB158,0.05376575065775334,0.1309397108313735,0.6262143565163394,0.1890801819945337
B cells_PB159,0.18940734238990603,0.27529081345788353,0.2862805855601206,0.2490212585920899
T cells_PB160,0.024726336723491546,0.1769448784911548,0.20037417286816217,0.5979546119171915
T cells_PB161,0.14505231113965225,0.2999073665899502,0.2650124845147545,0.290027837755643
T cells_PB162,0.069945541261108,0.19167216967682116,0.21414486750057357,0.5242374215614972
NK cells_PB163,0.020554777034068217,0.24468084315981006,0.5371956020943576,0.197568777711764
B cells_PB164,0.4102177413235206,0.21973437243568603,0.24067854796174815,0.1293693382790453
NK cells_PB165,0.17757997139842344,0.40177650646542606,0.20085366283435344,0.21978985930179717
