name,B cells,DC,HSC,Monocytes,NK cells,T cells
NK cells_PB21,0.02106085620494321,0.1083171556125593,0.009917472207861336,0.03224407733309353,0.5650763048920878,0.2633841337494548
HSC_PB22,0.019826024741023844,0.2015940729386762,0.32528969703240646,0.05650027496602313,0.04175978301667173,0.3550301473051986
B cells_PB23,0.48541469131326886,0.0,0.0,0.1938851807834147,0.0,0.3207001279033164
HSC_PB24,0.0,0.05925246856331603,0.6626594752804063,0.11661516928827327,0.09741016002450166,0.06406272684350281
B cells_PB25,0.5852913731552276,0.1437388099208514,0.0,0.10535490217336538,0.0,0.16561491475055554
T cells_PB26,0.10095241573245253,0.0,0.011179039587870934,0.47878032154396627,0.01842680440654104,0.3906614187291693
HSC_PB27,0.0,0.23078947802887778,0.3397950324038545,0.1379237773226641,0.04738239212080071,0.24410932012380304
Monocytes_PB28,0.05052305021518781,0.008969835808949451,0.01739367303584735,0.6154101752789757,0.005094428294240663,0.302608837366799
NK cells_PB29,0.14892129283801545,0.247360044948576,0.0023678055193356758,0.07103669898801848,0.4154935784519427,0.11482057925411174
NK cells_PB30,0.13715208282416758,0.13472968593108098,0.0,0.3218320084841396,0.11268615476028572,0.2936000680003262
T cells_PB31,0.09830861137270214,0.014010722588363623,0.0,0.6630749546923308,0.0,0.2246057113466033
HSC_PB32,0.10029604902477739,0.3163297807940088,0.18586136621313212,0.2728858890080835,0.0251037677343536,0.0995231472256445
DC_PB33,0.2214232510976103,0.5740658663393632,0.0,0.11609042923042685,0.011095901986138365,0.07732455134646124
NK cells_PB34,0.02628614437296711,0.06011278235819383,0.0,0.0,0.6073048595790218,0.30629621368981724
B cells_PB35,0.8036762027542881,0.07103991586944242,0.01865627915898337,0.0,0.00492649965643647,0.10170110256084967
HSC_PB36,0.0,0.055579744737757626,0.8105693656486741,0.09656711704808296,0.03728377256548535,0.0
T cells_PB37,0.057157188309213874,0.26359369221005485,0.02301891249260111,0.4535394681224163,0.06006100162126285,0.14262973724445105
DC_PB38,0.2572481327086932,0.545124201961575,0.0,0.1630875139521561,0.0,0.034540151377575705
NK cells_PB39,0.1322790333517878,0.03269826369503273,0.02073299200425461,0.0,0.5581582648761391,0.25613144607278576
NK cells_PB40,0.21446767381238724,0.17797815154597754,0.13120582180360074,0.0,0.2811687766357976,0.1951795762022369
HSC_PB41,0.0,0.18805292704857923,0.22476641739814684,0.36680199679518966,0.0,0.22037865875808432
Monocytes_PB42,0.09095015375033184,0.22357905542646245,0.011090294805391875,0.45887276536541616,0.0,0.21550773065239756
Monocytes_PB43,0.23195592057840542,0.0,0.0,0.1541875090338861,0.01145335542115397,0.6024032149665546
NK cells_PB44,0.09498017767457595,0.0649731825499705,0.0003880686936226194,0.0,0.7299801866825915,0.10967838439923952
NK cells_PB45,0.049093490933707316,0.0670924864972592,0.01580017386378303,0.13366133121038012,0.33196247937538154,0.4023900381194889
DC_PB46,0.058319382352111225,0.9115870352574061,0.0,0.03009358239048258,0.0,0.0
NK cells_PB47,0.2036800546572313,0.45228017090163514,0.019871127218325648,0.022857537852383567,0.27736664763663343,0.023944461733790993
HSC_PB48,0.0,0.1335000282664481,0.5989265576022709,0.04163751104072427,0.07174349230450225,0.15419241078605453
T cells_PB49,0.07390054175142668,0.23731466599175774,0.023331700723734267,0.40437833936512885,0.0,0.2610747521679524
DC_PB50,0.2874868231956309,0.5252124256403068,0.008799930576583665,0.02207777768576425,0.006395517269037948,0.1500275256326765
DC_PB51,0.0499514376013655,0.9500485623986344,0.0,0.0,0.0,0.0
B cells_PB52,0.8223879930365648,0.1234998170096079,0.0,0.0,0.0,0.054112189953827265
NK cells_PB53,0.07883260889737737,0.0,0.0,0.0,0.7785335503286968,0.1426338407739258
DC_PB54,0.10830566438395704,0.8916943356160429,0.0,0.0,0.0,0.0
NK cells_PB55,0.000307840198755922,0.06351710420741784,0.013869286792281938,0.1195017957619217,0.665248125284509,0.13755584775511354
T cells_PB56,0.10575607648293717,0.05674378936870407,0.005062886094230081,0.06036743854012293,0.0,0.7720698095140057
T cells_PB57,0.1454414705531256,0.23310221542280715,0.0,0.6041873353462559,0.0,0.017268978677811485
Monocytes_PB58,0.0406652246975039,0.3182254391683896,0.07059566657727893,0.08294808380669448,0.0685902913286108,0.41897529442152226
DC_PB59,0.20906704453565042,0.5147905501724761,0.0,0.2761424052918735,0.0,0.0
HSC_PB60,0.0,0.13469246520464245,0.4747317651370266,0.06237099620795186,0.055037113313782714,0.27316766013659655
DC_PB61,0.12753706878388477,0.8216933526544831,0.0,0.05076957856163225,0.0,0.0
DC_PB62,0.3256461580089571,0.4518827178676651,0.0,0.12632245135755987,0.028759264263805144,0.06738940850201293
HSC_PB63,0.0,0.04612780367487835,0.7996880673703489,0.07821818644812994,0.07596594250664288,0.0
