"","NK cells","T cells","Monocytes","B cells"
"NK cells_PB146",0.643752274546898,0,0.356247725453102,0
"B cells_PB147",0.557351058131343,0,0.345899910378243,0.0967490314904141
"NK cells_PB148",0.73215575170559,0,0.267844248294411,0
"T cells_PB149",0.424043188289476,0,0.574274597238316,0.00168221447220742
"T cells_PB150",0.453592885283143,0,0.546407114716857,0
"NK cells_PB151",0.84121228209943,0,0.15878771790057,0
"T cells_PB152",0.501246707993501,0,0.498753292006499,0
"NK cells_PB153",0.596920585730506,0,0.403079414269494,0
"T cells_PB154",0.56843852008242,0,0.43156147991758,0
"Monocytes_PB155",0.319347500066639,0,0.679534343092057,0.00111815684130436
"Monocytes_PB156",0.635771582442825,0,0.364228417557175,0
"T cells_PB157",0.63080769667518,0,0.36919230332482,0
"NK cells_PB158",0.790680425632998,0,0.209319574367002,0
"Monocytes_PB159",0.639675115003106,0,0.344925394248648,0.0153994907482459
"B cells_PB160",0.559461495459985,0,0.270000120923026,0.170538383616989
"NK cells_PB161",0.690163005583151,0,0.309836994416849,0
"NK cells_PB162",0.775979200481733,0,0.224020799518267,0
"NK cells_PB163",0.795413379321283,0,0.204586620678717,0
"NK cells_PB164",0.735504847442919,0,0.264495152557081,0
"Monocytes_PB165",0.723586462059238,0,0.276413537940762,0
"NK cells_PB166",0.794588016910358,0,0.205411983089642,0
"NK cells_PB167",0.705052702693373,0,0.294947297306627,0
"NK cells_PB168",0.626783840913785,0,0.373216159086215,0
"NK cells_PB169",0.600728240340586,0,0.399271759659414,0
"NK cells_PB170",0.794527793516874,0,0.205472206483126,0
"NK cells_PB171",0.767763944832354,0,0.232236055167646,0
"T cells_PB172",0.411088510285304,0,0.588911489714696,0
"B cells_PB173",0.585331873632276,0,0.332757457958863,0.0819106684088606
"Monocytes_PB174",0.658430719279591,0,0.341569280720409,0
"B cells_PB175",0.516689595594758,0,0.36495328346898,0.118357120936262
"NK cells_PB176",0.62822640067137,0,0.370724435040235,0.00104916428839495
"T cells_PB177",0.670209890541465,0,0.329790109458536,0
"Monocytes_PB178",0.576268419477585,0,0.423731580522415,0
"T cells_PB179",0.737555311321461,0,0.262444688678539,0
"Monocytes_PB180",0.753771761488816,0,0.246228238511184,0
"B cells_PB181",0.578454946468516,0,0.386204062826763,0.0353409907047208
"B cells_PB182",0.580745746614562,0,0.419254253385438,0
"T cells_PB183",0.743864523887874,0,0.256135476112126,0
"Monocytes_PB184",0.322483006834801,0,0.676394081174229,0.00112291199097061
