,B cells,Monocytes,NK cells,T cells
NK cells_PB194,0.24999570037111798,0.25000216754389126,0.24999786712144176,0.250004264963549
Monocytes_PB195,0.24999646491316113,0.2500028752343803,0.24999719496142347,0.250003464891035
B cells_PB196,0.24999571228651427,0.25000213929385245,0.249997841040791,0.25000430737884227
T cells_PB197,0.2499956740587954,0.25000213973514185,0.2499978551896082,0.25000433101645464
B cells_PB198,0.24999577918890675,0.2500021337623765,0.2499978327286214,0.25000425432009526
NK cells_PB199,0.2499960536314701,0.2500024236233222,0.24999782419651762,0.25000369854869015
NK cells_PB200,0.2499960801657886,0.25000247499071615,0.24999775062407606,0.2500036942194192
B cells_PB201,0.24999583947318768,0.2500021888478062,0.24999777702367632,0.25000419465532975
Monocytes_PB202,0.24999572979308216,0.25000215220717703,0.24999782970561205,0.2500042882941288
NK cells_PB203,0.24999565915036487,0.25000212974822456,0.24999787133018322,0.2500043397712273
T cells_PB204,0.24999573971421035,0.25000220951272417,0.24999777924155508,0.2500042715315103
T cells_PB205,0.24999566676521043,0.2500021381722279,0.24999785332507066,0.2500043417374909
NK cells_PB206,0.24999570545792274,0.25000217029160965,0.24999783652314939,0.2500042877273182
NK cells_PB207,0.24999568056122756,0.2500021366941128,0.24999786062014806,0.25000432212451146
NK cells_PB208,0.2499956993003448,0.2500021406874717,0.24999787770371143,0.250004282308472
T cells_PB209,0.2499956874833147,0.25000217384788376,0.24999784032179997,0.25000429834700155
Monocytes_PB210,0.25000467810753463,0.2500100395768624,0.24999129549483246,0.24999398682077048
B cells_PB211,0.24999571501133364,0.2500021325382531,0.24999784749402795,0.2500043049563853
B cells_PB212,0.24999574506681294,0.2500021340466018,0.24999783579091325,0.25000428509567196
B cells_PB213,0.2499958033478224,0.25000217186499474,0.24999778695981273,0.2500042378273701
T cells_PB214,0.24999572334669162,0.2500022034658332,0.249997806483776,0.250004266703699
T cells_PB215,0.249995714380756,0.25000217594612156,0.24999781515809555,0.2500042945150269
B cells_PB216,0.249995691812377,0.2500021262158784,0.2499978558905319,0.2500043260812128
NK cells_PB217,0.24999615420525148,0.2500025828832781,0.2499976456717251,0.25000361723974535
T cells_PB218,0.24999576476866722,0.2500022425048544,0.2499977838397961,0.25000420888668234
T cells_PB219,0.24999574108095607,0.25000222702918906,0.24999778478662768,0.25000424710322716
NK cells_PB220,0.24999569982099384,0.25000214846215185,0.2499978822158846,0.25000426950096977
Monocytes_PB221,0.24999565681349986,0.25000214216601896,0.24999786161392562,0.2500043394065555
