"","NK cells","T cells","Monocytes","B cells"
"B cells_PB173",0.0468385944233174,0.241956907773492,0.0842870727620526,0.626917425041138
"NK cells_PB174",0.248036235894066,0.447985124197262,0.244306170665789,0.0596724692428831
"Monocytes_PB175",0.0661339390034093,0.305381462267811,0.601983756868237,0.0265008418605424
"B cells_PB176",0.107516504682669,0.521699027702714,0.161149011546095,0.209635456068522
"B cells_PB177",0.049181521108916,0.117107631361076,0.0904821216881841,0.743228725841824
"NK cells_PB178",0.330248914084248,0.434305381859006,0.17565315185851,0.0597925521982361
"Monocytes_PB179",0.0396388811958702,0.0959803177924064,0.788731561206549,0.0756492398051742
"T cells_PB180",0.258498944108022,0.184513846657836,0.429785625364066,0.127201583870076
"Monocytes_PB181",0.095037145299062,0.433993413123349,0.401296845612271,0.069672595965318
"NK cells_PB182",0.142855066275048,0.542623325535636,0.235318910198772,0.0792026979905439
"NK cells_PB183",0.864932415334733,0.0542615023676382,0.0166278724548737,0.0641782098427549
"B cells_PB184",0.0326507865053367,0.198566350399337,0.0515893467612617,0.717193516334065
"NK cells_PB185",0.234829136589036,0.45711239610273,0.25775720602556,0.0503012612826735
"Monocytes_PB186",0.0718519368148474,0.274888729900213,0.620402932473714,0.0328564008112255
"Monocytes_PB187",0.0438150217032873,0.233882082161875,0.702137227368203,0.0201656687666351
"Monocytes_PB188",0.0989770930259408,0.314647629128724,0.553548680448278,0.0328265973970577
"B cells_PB189",0.0632096352091514,0.318615572389957,0.123157007509156,0.495017784891736
"B cells_PB190",0.0976526834377378,0.439258204954097,0.196918173910108,0.266170937698057
"B cells_PB191",0.113276538065915,0.518323923511279,0.204088119087762,0.164311419335044
"B cells_PB192",0.0619953217700384,0.126615031064057,0.0486497850178386,0.762739862148066
"Monocytes_PB193",0.0266934869976125,0.152012679998069,0.795813480237519,0.0254803527667995
"T cells_PB194",0.134275787121576,0.540006252962564,0.243992016144214,0.0817259437716454
"NK cells_PB195",0.327373939794742,0.469808931017137,0.155521410440672,0.0472957187474487
"Monocytes_PB196",0.12801410557974,0.418958368177998,0.414583659088366,0.0384438671538957
"T cells_PB197",0.1409429361472,0.577572341148376,0.220926950372082,0.0605577723323424
"Monocytes_PB198",0.0331489955054971,0.141933727390684,0.804598090912315,0.0203191861915036
"NK cells_PB199",0.658725644748063,0.191507541709224,0.0696160294671433,0.0801507840755689
"B cells_PB200",0.0574255504798863,0.169415900896223,0.0645120994141832,0.708646449209707
"Monocytes_PB201",0.0567332881928628,0.289939420735856,0.617046140604698,0.0362811504665832
"Monocytes_PB202",0.157087820128869,0.54657807845555,0.168425767100253,0.127908334315329
"NK cells_PB203",0.195526458971332,0.508084617129028,0.207487761259999,0.0889011626396407
"T cells_PB204",0.0672397560691154,0.701795597233125,0.156924723643107,0.0740399230546525
"T cells_PB205",0.119552329307337,0.499284876636738,0.291746386307332,0.0894164077485932
"B cells_PB206",0.130297220188322,0.540488558092296,0.238004791138578,0.0912094305808036
"NK cells_PB207",0.156670546512559,0.56357110248904,0.205971127756809,0.0737872232415923
"T cells_PB208",0.100611448924142,0.523854577682063,0.22810749987677,0.147426473517026
"NK cells_PB209",0.103173462249046,0.548145243887003,0.276380357069085,0.0723009367948655
"NK cells_PB210",0.185408392971793,0.555640599716041,0.172766768495177,0.0861842388169893
"NK cells_PB211",0.537503121379083,0.190670188210519,0.160552601003996,0.111274089406403
"B cells_PB212",0.0674028129952662,0.215627134450151,0.133169145447152,0.583800907107431
"Monocytes_PB213",0.0490658207707882,0.286577461221682,0.626432762878668,0.0379239551288617
"B cells_PB214",0.103318462300631,0.42354388966079,0.172727722954849,0.300409925083729
"T cells_PB215",0.120258836289458,0.606242758474714,0.196668669964661,0.0768297352711675
"NK cells_PB216",0.247628356073944,0.453215700018799,0.248142005371909,0.0510139385353488
"B cells_PB217",0.124381557462099,0.385404428597902,0.176338296374042,0.313875717565957
"Monocytes_PB218",0.0769897081703299,0.218954153345601,0.68087277623549,0.0231833622485794
"T cells_PB219",0.136561355014445,0.541389584602557,0.21549338766239,0.106555672720609
"T cells_PB220",0.0753095465221034,0.675993889765056,0.176823440802152,0.0718731229106883
"NK cells_PB221",0.502066534656487,0.273609452485753,0.151509426777667,0.0728145860800919
"Monocytes_PB222",0.0346365354860576,0.345379292243681,0.560332560197287,0.0596516120729751
